timestamp,model_name,rate
2025-06-07 18:31:43,efficientnetb0,50
2025-06-07 18:31:43,resnet18,50
2025-06-07 18:31:43,vit16,100
2025-06-07 18:31:44,efficientnetb0,50
2025-06-07 18:31:44,resnet18,50
2025-06-07 18:31:44,vit16,100
2025-06-07 18:31:45,efficientnetb0,50
2025-06-07 18:31:45,resnet18,50
2025-06-07 18:31:45,vit16,100
2025-06-07 18:31:46,efficientnetb0,50
2025-06-07 18:31:46,resnet18,50
2025-06-07 18:31:46,vit16,100
2025-06-07 18:31:47,efficientnetb0,50
2025-06-07 18:31:47,resnet18,50
2025-06-07 18:31:47,vit16,100
2025-06-07 18:31:48,efficientnetb0,50
2025-06-07 18:31:48,resnet18,50
2025-06-07 18:31:48,vit16,100
2025-06-07 18:31:49,efficientnetb0,50
2025-06-07 18:31:49,resnet18,50
2025-06-07 18:31:49,vit16,100
2025-06-07 18:31:50,efficientnetb0,50
2025-06-07 18:31:50,resnet18,50
2025-06-07 18:31:50,vit16,100
2025-06-07 18:31:51,efficientnetb0,50
2025-06-07 18:31:51,resnet18,50
2025-06-07 18:31:51,vit16,100
2025-06-07 18:31:52,efficientnetb0,50
2025-06-07 18:31:52,resnet18,50
2025-06-07 18:31:52,vit16,100
2025-06-07 18:31:53,efficientnetb0,50
2025-06-07 18:31:53,resnet18,50
2025-06-07 18:31:53,vit16,100
2025-06-07 18:31:54,efficientnetb0,50
2025-06-07 18:31:54,resnet18,50
2025-06-07 18:31:54,vit16,100
2025-06-07 18:31:55,efficientnetb0,50
2025-06-07 18:31:55,resnet18,50
2025-06-07 18:31:55,vit16,100
2025-06-07 18:31:56,efficientnetb0,50
2025-06-07 18:31:56,resnet18,50
2025-06-07 18:31:56,vit16,100
2025-06-07 18:31:57,efficientnetb0,50
2025-06-07 18:31:57,resnet18,50
2025-06-07 18:31:57,vit16,100
2025-06-07 18:31:58,efficientnetb0,50
2025-06-07 18:31:58,resnet18,50
2025-06-07 18:31:58,vit16,100
2025-06-07 18:31:59,efficientnetb0,50
2025-06-07 18:31:59,resnet18,50
2025-06-07 18:31:59,vit16,100
2025-06-07 18:32:00,efficientnetb0,50
2025-06-07 18:32:00,resnet18,50
2025-06-07 18:32:00,vit16,100
2025-06-07 18:32:01,efficientnetb0,50
2025-06-07 18:32:01,resnet18,50
2025-06-07 18:32:01,vit16,100
2025-06-07 18:32:02,efficientnetb0,50
2025-06-07 18:32:02,resnet18,50
2025-06-07 18:32:02,vit16,100
2025-06-07 18:32:03,efficientnetb0,50
2025-06-07 18:32:03,resnet18,50
2025-06-07 18:32:03,vit16,100
2025-06-07 18:32:04,efficientnetb0,50
2025-06-07 18:32:04,resnet18,50
2025-06-07 18:32:04,vit16,100
2025-06-07 18:32:05,efficientnetb0,50
2025-06-07 18:32:05,resnet18,50
2025-06-07 18:32:05,vit16,100
2025-06-07 18:32:06,efficientnetb0,50
2025-06-07 18:32:06,resnet18,50
2025-06-07 18:32:06,vit16,100
2025-06-07 18:32:07,efficientnetb0,50
2025-06-07 18:32:07,resnet18,50
2025-06-07 18:32:07,vit16,100
2025-06-07 18:32:08,efficientnetb0,50
2025-06-07 18:32:08,resnet18,50
2025-06-07 18:32:08,vit16,100
2025-06-07 18:32:09,efficientnetb0,50
2025-06-07 18:32:09,resnet18,50
2025-06-07 18:32:09,vit16,100
2025-06-07 18:32:10,efficientnetb0,50
2025-06-07 18:32:10,resnet18,50
2025-06-07 18:32:10,vit16,100
2025-06-07 18:32:11,efficientnetb0,50
2025-06-07 18:32:11,resnet18,50
2025-06-07 18:32:11,vit16,100
2025-06-07 18:32:12,efficientnetb0,50
2025-06-07 18:32:12,resnet18,50
2025-06-07 18:32:12,vit16,100
2025-06-07 18:32:13,efficientnetb0,50
2025-06-07 18:32:13,resnet18,50
2025-06-07 18:32:13,vit16,100
2025-06-07 18:32:14,efficientnetb0,50
2025-06-07 18:32:14,resnet18,50
2025-06-07 18:32:14,vit16,100
2025-06-07 18:32:15,efficientnetb0,50
2025-06-07 18:32:15,resnet18,50
2025-06-07 18:32:15,vit16,100
2025-06-07 18:32:16,efficientnetb0,50
2025-06-07 18:32:16,resnet18,50
2025-06-07 18:32:16,vit16,100
2025-06-07 18:32:17,efficientnetb0,50
2025-06-07 18:32:17,resnet18,50
2025-06-07 18:32:17,vit16,100
2025-06-07 18:32:18,efficientnetb0,50
2025-06-07 18:32:18,resnet18,50
2025-06-07 18:32:18,vit16,100
2025-06-07 18:32:19,efficientnetb0,50
2025-06-07 18:32:19,resnet18,50
2025-06-07 18:32:19,vit16,100
2025-06-07 18:32:20,efficientnetb0,50
2025-06-07 18:32:20,resnet18,50
2025-06-07 18:32:20,vit16,100
2025-06-07 18:32:21,efficientnetb0,50
2025-06-07 18:32:21,resnet18,50
2025-06-07 18:32:21,vit16,100
2025-06-07 18:32:22,efficientnetb0,50
2025-06-07 18:32:22,resnet18,50
2025-06-07 18:32:22,vit16,100
2025-06-07 18:32:23,efficientnetb0,50
2025-06-07 18:32:23,resnet18,50
2025-06-07 18:32:23,vit16,100
2025-06-07 18:32:24,efficientnetb0,50
2025-06-07 18:32:24,resnet18,50
2025-06-07 18:32:24,vit16,100
2025-06-07 18:32:25,efficientnetb0,50
2025-06-07 18:32:25,resnet18,50
2025-06-07 18:32:25,vit16,100
2025-06-07 18:32:26,efficientnetb0,50
2025-06-07 18:32:26,resnet18,50
2025-06-07 18:32:26,vit16,100
2025-06-07 18:32:27,efficientnetb0,50
2025-06-07 18:32:27,resnet18,50
2025-06-07 18:32:27,vit16,100
2025-06-07 18:32:28,efficientnetb0,50
2025-06-07 18:32:28,resnet18,50
2025-06-07 18:32:28,vit16,100
2025-06-07 18:32:29,efficientnetb0,50
2025-06-07 18:32:29,resnet18,50
2025-06-07 18:32:29,vit16,100
2025-06-07 18:32:30,efficientnetb0,50
2025-06-07 18:32:30,resnet18,50
2025-06-07 18:32:30,vit16,100
2025-06-07 18:32:31,efficientnetb0,50
2025-06-07 18:32:31,resnet18,50
2025-06-07 18:32:31,vit16,100
2025-06-07 18:32:32,efficientnetb0,50
2025-06-07 18:32:32,resnet18,50
2025-06-07 18:32:32,vit16,100
2025-06-07 18:32:33,efficientnetb0,50
2025-06-07 18:32:33,resnet18,50
2025-06-07 18:32:33,vit16,100
2025-06-07 18:32:34,efficientnetb0,50
2025-06-07 18:32:34,resnet18,50
2025-06-07 18:32:34,vit16,100
2025-06-07 18:32:35,efficientnetb0,50
2025-06-07 18:32:35,resnet18,50
2025-06-07 18:32:35,vit16,100
2025-06-07 18:32:36,efficientnetb0,50
2025-06-07 18:32:36,resnet18,50
2025-06-07 18:32:36,vit16,100
2025-06-07 18:32:37,efficientnetb0,50
2025-06-07 18:32:37,resnet18,50
2025-06-07 18:32:37,vit16,100
2025-06-07 18:32:38,efficientnetb0,50
2025-06-07 18:32:38,resnet18,50
2025-06-07 18:32:38,vit16,100
2025-06-07 18:32:39,efficientnetb0,50
2025-06-07 18:32:39,resnet18,50
2025-06-07 18:32:39,vit16,100
2025-06-07 18:32:40,efficientnetb0,50
2025-06-07 18:32:40,resnet18,50
2025-06-07 18:32:40,vit16,100
2025-06-07 18:32:41,efficientnetb0,50
2025-06-07 18:32:41,resnet18,50
2025-06-07 18:32:41,vit16,100
2025-06-07 18:32:42,efficientnetb0,50
2025-06-07 18:32:42,resnet18,50
2025-06-07 18:32:42,vit16,100
2025-06-07 18:32:43,efficientnetb0,50
2025-06-07 18:32:43,resnet18,50
2025-06-07 18:32:43,vit16,100
2025-06-07 18:32:44,efficientnetb0,50
2025-06-07 18:32:44,resnet18,50
2025-06-07 18:32:44,vit16,100
2025-06-07 18:32:45,efficientnetb0,50
2025-06-07 18:32:45,resnet18,50
2025-06-07 18:32:45,vit16,100
2025-06-07 18:32:46,efficientnetb0,50
2025-06-07 18:32:46,resnet18,50
2025-06-07 18:32:46,vit16,100
2025-06-07 18:32:47,efficientnetb0,50
2025-06-07 18:32:47,resnet18,50
2025-06-07 18:32:47,vit16,100
2025-06-07 18:32:48,efficientnetb0,50
2025-06-07 18:32:48,resnet18,50
2025-06-07 18:32:48,vit16,100
2025-06-07 18:32:49,efficientnetb0,50
2025-06-07 18:32:49,resnet18,50
2025-06-07 18:32:49,vit16,100
2025-06-07 18:32:50,efficientnetb0,50
2025-06-07 18:32:50,resnet18,50
2025-06-07 18:32:50,vit16,100
2025-06-07 18:32:51,efficientnetb0,50
2025-06-07 18:32:51,resnet18,50
2025-06-07 18:32:51,vit16,100
2025-06-07 18:32:52,efficientnetb0,50
2025-06-07 18:32:52,resnet18,50
2025-06-07 18:32:52,vit16,100
2025-06-07 18:32:53,efficientnetb0,50
2025-06-07 18:32:53,resnet18,50
2025-06-07 18:32:53,vit16,100
2025-06-07 18:32:54,efficientnetb0,50
2025-06-07 18:32:54,resnet18,50
2025-06-07 18:32:54,vit16,100
2025-06-07 18:32:55,efficientnetb0,50
2025-06-07 18:32:55,resnet18,50
2025-06-07 18:32:55,vit16,100
2025-06-07 18:32:56,efficientnetb0,50
2025-06-07 18:32:56,resnet18,50
2025-06-07 18:32:56,vit16,100
2025-06-07 18:32:57,efficientnetb0,50
2025-06-07 18:32:57,resnet18,50
2025-06-07 18:32:57,vit16,100
2025-06-07 18:32:58,efficientnetb0,50
2025-06-07 18:32:58,resnet18,50
2025-06-07 18:32:58,vit16,100
2025-06-07 18:32:59,efficientnetb0,50
2025-06-07 18:32:59,resnet18,50
2025-06-07 18:32:59,vit16,100
2025-06-07 18:33:00,efficientnetb0,50
2025-06-07 18:33:00,resnet18,50
2025-06-07 18:33:00,vit16,100
2025-06-07 18:33:01,efficientnetb0,50
2025-06-07 18:33:01,resnet18,50
2025-06-07 18:33:01,vit16,100
2025-06-07 18:33:02,efficientnetb0,50
2025-06-07 18:33:02,resnet18,50
2025-06-07 18:33:02,vit16,100
2025-06-07 18:33:03,efficientnetb0,50
2025-06-07 18:33:03,resnet18,50
2025-06-07 18:33:03,vit16,100
2025-06-07 18:33:04,efficientnetb0,50
2025-06-07 18:33:04,resnet18,50
2025-06-07 18:33:04,vit16,100
2025-06-07 18:33:05,efficientnetb0,50
2025-06-07 18:33:05,resnet18,50
2025-06-07 18:33:05,vit16,100
2025-06-07 18:33:06,efficientnetb0,50
2025-06-07 18:33:06,resnet18,50
2025-06-07 18:33:06,vit16,100
2025-06-07 18:33:07,efficientnetb0,50
2025-06-07 18:33:07,resnet18,50
2025-06-07 18:33:07,vit16,100
2025-06-07 18:33:08,efficientnetb0,50
2025-06-07 18:33:08,resnet18,50
2025-06-07 18:33:08,vit16,100
2025-06-07 18:33:09,efficientnetb0,50
2025-06-07 18:33:09,resnet18,50
2025-06-07 18:33:09,vit16,100
2025-06-07 18:33:10,efficientnetb0,50
2025-06-07 18:33:10,resnet18,50
2025-06-07 18:33:10,vit16,100
2025-06-07 18:33:11,efficientnetb0,50
2025-06-07 18:33:11,resnet18,50
2025-06-07 18:33:11,vit16,100
2025-06-07 18:33:12,efficientnetb0,50
2025-06-07 18:33:12,resnet18,50
2025-06-07 18:33:12,vit16,100
2025-06-07 18:33:13,efficientnetb0,50
2025-06-07 18:33:13,resnet18,50
2025-06-07 18:33:13,vit16,100
2025-06-07 18:33:14,efficientnetb0,50
2025-06-07 18:33:14,resnet18,50
2025-06-07 18:33:14,vit16,100
2025-06-07 18:33:15,efficientnetb0,50
2025-06-07 18:33:15,resnet18,50
2025-06-07 18:33:15,vit16,100
2025-06-07 18:33:16,efficientnetb0,50
2025-06-07 18:33:16,resnet18,50
2025-06-07 18:33:16,vit16,100
2025-06-07 18:33:17,efficientnetb0,50
2025-06-07 18:33:17,resnet18,50
2025-06-07 18:33:17,vit16,100
2025-06-07 18:33:18,efficientnetb0,50
2025-06-07 18:33:18,resnet18,50
2025-06-07 18:33:18,vit16,100
2025-06-07 18:33:19,efficientnetb0,50
2025-06-07 18:33:19,resnet18,50
2025-06-07 18:33:19,vit16,100
2025-06-07 18:33:20,efficientnetb0,50
2025-06-07 18:33:20,resnet18,50
2025-06-07 18:33:20,vit16,100
2025-06-07 18:33:21,efficientnetb0,50
2025-06-07 18:33:21,resnet18,50
2025-06-07 18:33:21,vit16,100
2025-06-07 18:33:22,efficientnetb0,50
2025-06-07 18:33:22,resnet18,50
2025-06-07 18:33:22,vit16,100
2025-06-07 18:33:23,efficientnetb0,50
2025-06-07 18:33:23,resnet18,50
2025-06-07 18:33:23,vit16,100
2025-06-07 18:33:24,efficientnetb0,50
2025-06-07 18:33:24,resnet18,50
2025-06-07 18:33:24,vit16,100
2025-06-07 18:33:25,efficientnetb0,50
2025-06-07 18:33:25,resnet18,50
2025-06-07 18:33:25,vit16,100
2025-06-07 18:33:26,efficientnetb0,50
2025-06-07 18:33:26,resnet18,50
2025-06-07 18:33:26,vit16,100
2025-06-07 18:33:27,efficientnetb0,50
2025-06-07 18:33:27,resnet18,50
2025-06-07 18:33:27,vit16,100
2025-06-07 18:33:28,efficientnetb0,50
2025-06-07 18:33:28,resnet18,50
2025-06-07 18:33:28,vit16,100
2025-06-07 18:33:29,efficientnetb0,50
2025-06-07 18:33:29,resnet18,50
2025-06-07 18:33:29,vit16,100
2025-06-07 18:33:30,efficientnetb0,50
2025-06-07 18:33:30,resnet18,50
2025-06-07 18:33:30,vit16,100
2025-06-07 18:33:31,efficientnetb0,50
2025-06-07 18:33:31,resnet18,50
2025-06-07 18:33:31,vit16,100
2025-06-07 18:33:32,efficientnetb0,50
2025-06-07 18:33:32,resnet18,50
2025-06-07 18:33:32,vit16,100
2025-06-07 18:33:33,efficientnetb0,50
2025-06-07 18:33:33,resnet18,50
2025-06-07 18:33:33,vit16,100
2025-06-07 18:33:34,efficientnetb0,50
2025-06-07 18:33:34,resnet18,50
2025-06-07 18:33:34,vit16,100
2025-06-07 18:33:35,efficientnetb0,50
2025-06-07 18:33:35,resnet18,50
2025-06-07 18:33:35,vit16,100
2025-06-07 18:33:36,efficientnetb0,50
2025-06-07 18:33:36,resnet18,50
2025-06-07 18:33:36,vit16,100
2025-06-07 18:33:37,efficientnetb0,50
2025-06-07 18:33:37,resnet18,50
2025-06-07 18:33:37,vit16,100
2025-06-07 18:33:38,efficientnetb0,50
2025-06-07 18:33:38,resnet18,50
2025-06-07 18:33:38,vit16,100
2025-06-07 18:33:39,efficientnetb0,50
2025-06-07 18:33:39,resnet18,50
2025-06-07 18:33:39,vit16,100
2025-06-07 18:33:40,efficientnetb0,50
2025-06-07 18:33:40,resnet18,50
2025-06-07 18:33:40,vit16,100
2025-06-07 18:33:41,efficientnetb0,50
2025-06-07 18:33:41,resnet18,50
2025-06-07 18:33:41,vit16,100
2025-06-07 18:33:42,efficientnetb0,50
2025-06-07 18:33:42,resnet18,50
2025-06-07 18:33:42,vit16,100
2025-06-07 18:33:43,efficientnetb0,50
2025-06-07 18:33:43,resnet18,50
2025-06-07 18:33:43,vit16,100
2025-06-07 18:33:44,efficientnetb0,50
2025-06-07 18:33:44,resnet18,50
2025-06-07 18:33:44,vit16,100
2025-06-07 18:33:45,efficientnetb0,50
2025-06-07 18:33:45,resnet18,50
2025-06-07 18:33:45,vit16,100
2025-06-07 18:33:46,efficientnetb0,50
2025-06-07 18:33:46,resnet18,50
2025-06-07 18:33:46,vit16,100
2025-06-07 18:33:47,efficientnetb0,50
2025-06-07 18:33:47,resnet18,50
2025-06-07 18:33:47,vit16,100
2025-06-07 18:33:48,efficientnetb0,50
2025-06-07 18:33:48,resnet18,50
2025-06-07 18:33:48,vit16,100
2025-06-07 18:33:49,efficientnetb0,50
2025-06-07 18:33:49,resnet18,50
2025-06-07 18:33:49,vit16,100
2025-06-07 18:33:50,efficientnetb0,50
2025-06-07 18:33:50,resnet18,50
2025-06-07 18:33:50,vit16,100
2025-06-07 18:33:51,efficientnetb0,50
2025-06-07 18:33:51,resnet18,50
2025-06-07 18:33:51,vit16,100
2025-06-07 18:33:52,efficientnetb0,50
2025-06-07 18:33:52,resnet18,50
2025-06-07 18:33:52,vit16,100
2025-06-07 18:33:53,efficientnetb0,50
2025-06-07 18:33:53,resnet18,50
2025-06-07 18:33:53,vit16,100
2025-06-07 18:33:54,efficientnetb0,50
2025-06-07 18:33:54,resnet18,50
2025-06-07 18:33:54,vit16,100
2025-06-07 18:33:55,efficientnetb0,50
2025-06-07 18:33:55,resnet18,50
2025-06-07 18:33:55,vit16,100
2025-06-07 18:33:56,efficientnetb0,50
2025-06-07 18:33:56,resnet18,50
2025-06-07 18:33:56,vit16,100
2025-06-07 18:33:57,efficientnetb0,50
2025-06-07 18:33:57,resnet18,50
2025-06-07 18:33:57,vit16,100
2025-06-07 18:33:58,efficientnetb0,50
2025-06-07 18:33:58,resnet18,50
2025-06-07 18:33:58,vit16,100
2025-06-07 18:33:59,efficientnetb0,50
2025-06-07 18:33:59,resnet18,50
2025-06-07 18:33:59,vit16,100
2025-06-07 18:34:00,efficientnetb0,50
2025-06-07 18:34:00,resnet18,50
2025-06-07 18:34:00,vit16,100
2025-06-07 18:34:01,efficientnetb0,50
2025-06-07 18:34:01,resnet18,50
2025-06-07 18:34:01,vit16,100
2025-06-07 18:34:02,efficientnetb0,50
2025-06-07 18:34:02,resnet18,50
2025-06-07 18:34:02,vit16,100
2025-06-07 18:34:03,efficientnetb0,50
2025-06-07 18:34:03,resnet18,50
2025-06-07 18:34:03,vit16,100
2025-06-07 18:34:04,efficientnetb0,50
2025-06-07 18:34:04,resnet18,50
2025-06-07 18:34:04,vit16,100
2025-06-07 18:34:05,efficientnetb0,50
2025-06-07 18:34:05,resnet18,50
2025-06-07 18:34:05,vit16,100
2025-06-07 18:34:06,efficientnetb0,50
2025-06-07 18:34:06,resnet18,50
2025-06-07 18:34:06,vit16,100
2025-06-07 18:34:07,efficientnetb0,50
2025-06-07 18:34:07,resnet18,50
2025-06-07 18:34:07,vit16,100
2025-06-07 18:34:08,efficientnetb0,50
2025-06-07 18:34:08,resnet18,50
2025-06-07 18:34:08,vit16,100
2025-06-07 18:34:09,efficientnetb0,50
2025-06-07 18:34:09,resnet18,50
2025-06-07 18:34:09,vit16,100
2025-06-07 18:34:10,efficientnetb0,50
2025-06-07 18:34:10,resnet18,50
2025-06-07 18:34:10,vit16,100
2025-06-07 18:34:11,efficientnetb0,50
2025-06-07 18:34:11,resnet18,50
2025-06-07 18:34:11,vit16,100
2025-06-07 18:34:12,efficientnetb0,50
2025-06-07 18:34:12,resnet18,50
2025-06-07 18:34:12,vit16,100
2025-06-07 18:34:13,efficientnetb0,50
2025-06-07 18:34:13,resnet18,50
2025-06-07 18:34:13,vit16,100
2025-06-07 18:34:14,efficientnetb0,50
2025-06-07 18:34:14,resnet18,50
2025-06-07 18:34:14,vit16,100
2025-06-07 18:34:15,efficientnetb0,50
2025-06-07 18:34:15,resnet18,50
2025-06-07 18:34:15,vit16,100
2025-06-07 18:34:16,efficientnetb0,50
2025-06-07 18:34:16,resnet18,50
2025-06-07 18:34:16,vit16,100
2025-06-07 18:34:17,efficientnetb0,50
2025-06-07 18:34:17,resnet18,50
2025-06-07 18:34:17,vit16,100
2025-06-07 18:34:18,efficientnetb0,50
2025-06-07 18:34:18,resnet18,50
2025-06-07 18:34:18,vit16,100
2025-06-07 18:34:19,efficientnetb0,50
2025-06-07 18:34:19,resnet18,50
2025-06-07 18:34:19,vit16,100
2025-06-07 18:34:20,efficientnetb0,50
2025-06-07 18:34:20,resnet18,50
2025-06-07 18:34:20,vit16,100
2025-06-07 18:34:21,efficientnetb0,50
2025-06-07 18:34:21,resnet18,50
2025-06-07 18:34:21,vit16,100
2025-06-07 18:34:22,efficientnetb0,50
2025-06-07 18:34:22,resnet18,50
2025-06-07 18:34:22,vit16,100
2025-06-07 18:34:23,efficientnetb0,50
2025-06-07 18:34:23,resnet18,50
2025-06-07 18:34:23,vit16,100
2025-06-07 18:34:24,efficientnetb0,50
2025-06-07 18:34:24,resnet18,50
2025-06-07 18:34:24,vit16,100
2025-06-07 18:34:25,efficientnetb0,50
2025-06-07 18:34:25,resnet18,50
2025-06-07 18:34:25,vit16,100
2025-06-07 18:34:26,efficientnetb0,50
2025-06-07 18:34:26,resnet18,50
2025-06-07 18:34:26,vit16,100
2025-06-07 18:34:27,efficientnetb0,50
2025-06-07 18:34:27,resnet18,50
2025-06-07 18:34:27,vit16,100
2025-06-07 18:34:28,efficientnetb0,50
2025-06-07 18:34:28,resnet18,50
2025-06-07 18:34:28,vit16,100
2025-06-07 18:34:29,efficientnetb0,50
2025-06-07 18:34:29,resnet18,50
2025-06-07 18:34:29,vit16,100
2025-06-07 18:34:30,efficientnetb0,50
2025-06-07 18:34:30,resnet18,50
2025-06-07 18:34:30,vit16,100
